OPPORTUNITY NUMBER,,,pos_tuple,pos,token_str,term_str,term_id
72068520RFA00003,1,71,"(')', ')')",),),,0
72068520RFA00003,1,72,"('.', '.')",.,.,,0
72026723RFA00001,0,0,"('The', 'DT')",DT,The,the,1324
72026723RFA00001,0,1,"('USAID', 'NNP')",NNP,USAID,usaid,1404
72026723RFA00001,0,2,"('funded', 'VBD')",VBD,funded,funded,580
72026723RFA00001,0,3,"('Iraq', 'NNP')",NNP,Iraq,iraq,763
72026723RFA00001,0,4,"('Civil', 'NNP')",NNP,Civil,civil,230
72026723RFA00001,0,5,"('Society', 'NNP')",NNP,Society,society,1231
72026723RFA00001,0,6,"('will', 'MD')",MD,will,will,1462
72026723RFA00001,0,7,"('increase', 'VB')",VB,increase,increase,699
72026723RFA00001,0,8,"('citizen', 'JJ')",JJ,citizen,citizen,226
72026723RFA00001,0,9,"('engagement', 'NN')",NN,engagement,engagement,463
72026723RFA00001,0,10,"('in', 'IN')",IN,in,in,691
72026723RFA00001,0,11,"('the', 'DT')",DT,the,the,1324
72026723RFA00001,0,12,"('public', 'NN')",NN,public,public,1091
72026723RFA00001,0,13,"('sphere', 'RB')",RB,sphere,sphere,1244
72026723RFA00001,0,14,"(',', ',')",",",",",,0
72026723RFA00001,0,15,"('especially', 'RB')",RB,especially,especially,487
72026723RFA00001,0,16,"('among', 'IN')",IN,among,among,105
72026723RFA00001,0,17,"('women', 'NNS')",NNS,women,women,1467
72026723RFA00001,0,18,"('and', 'CC')",CC,and,and,112
72026723RFA00001,0,19,"('youth', 'NN')",NN,youth,youth,1479
72026723RFA00001,0,20,"(',', ',')",",",",",,0
72026723RFA00001,0,21,"('while', 'IN')",IN,while,while,1456
72026723RFA00001,0,22,"('supporting', 'VBG')",VBG,supporting,supporting,1290
72026723RFA00001,0,23,"('civil', 'JJ')",JJ,civil,civil,230
72026723RFA00001,0,24,"('society', 'NN')",NN,society,society,1231
72026723RFA00001,0,25,"('organizations', 'NNS')",NNS,organizations,organizations,961
72026723RFA00001,0,26,"('(', '(')",(,(,,0
72026723RFA00001,0,27,"('CSOs', 'NNP')",NNP,CSOs,csos,339
72026723RFA00001,0,28,"(')', ')')",),),,0
72026723RFA00001,0,29,"('to', 'TO')",TO,to,to,1348
72026723RFA00001,0,30,"('connect', 'VB')",VB,connect,connect,283
72026723RFA00001,0,31,"('to', 'TO')",TO,to,to,1348
72026723RFA00001,0,32,"('and', 'CC')",CC,and,and,112
72026723RFA00001,0,33,"('empower', 'VB')",VB,empower,empower,451
72026723RFA00001,0,34,"('citizens', 'NNS')",NNS,citizens,citizens,228
72026723RFA00001,0,35,"('and', 'CC')",CC,and,and,112
72026723RFA00001,0,36,"('other', 'JJ')",JJ,other,other,962
72026723RFA00001,0,37,"('CSOs', 'NNP')",NNP,CSOs,csos,339
72026723RFA00001,0,38,"('.', '.')",.,.,,0
72026723RFA00001,1,0,"('The', 'DT')",DT,The,the,1324
72026723RFA00001,1,1,"('expected', 'JJ')",JJ,expected,expected,510
72026723RFA00001,1,2,"('result', 'NN')",NN,result,result,1157
72026723RFA00001,1,3,"('is', 'VBZ')",VBZ,is,is,766
72026723RFA00001,1,4,"('a', 'DT')",DT,a,a,25
72026723RFA00001,1,5,"('relevant', 'JJ')",JJ,relevant,relevant,1132
72026723RFA00001,1,6,"(',', ',')",",",",",,0
72026723RFA00001,1,7,"('active', 'JJ')",JJ,active,active,59
72026723RFA00001,1,8,"(',', ',')",",",",",,0
72026723RFA00001,1,9,"('resilient', 'JJ')",JJ,resilient,resilient,1143
72026723RFA00001,1,10,"(',', ',')",",",",",,0
72026723RFA00001,1,11,"('and', 'CC')",CC,and,and,112
72026723RFA00001,1,12,"('inclusive', 'JJ')",JJ,inclusive,inclusive,698
72026723RFA00001,1,13,"('civil', 'JJ')",JJ,civil,civil,230
72026723RFA00001,1,14,"('society', 'NN')",NN,society,society,1231
72026723RFA00001,1,15,"('sector', 'NN')",NN,sector,sector,1191
72026723RFA00001,1,16,"('that', 'IN')",IN,that,that,1323
72026723RFA00001,1,17,"('more', 'RBR')",RBR,more,more,901
72026723RFA00001,1,18,"('effectively', 'RB')",RB,effectively,effectively,433
72026723RFA00001,1,19,"('fosters', 'NNS')",NNS,fosters,fosters,566
72026723RFA00001,1,20,"('change', 'VBP')",VBP,change,change,219
72026723RFA00001,1,21,"('towards', 'IN')",IN,towards,towards,1356
72026723RFA00001,1,22,"('an', 'DT')",DT,an,an,108
72026723RFA00001,1,23,"('increasingly', 'RB')",RB,increasingly,increasingly,702
72026723RFA00001,1,24,"('equitable', 'JJ')",JJ,equitable,equitable,483
72026723RFA00001,1,25,"('and', 'CC')",CC,and,and,112
72026723RFA00001,1,26,"('democratic', 'JJ')",JJ,democratic,democratic,370
72026723RFA00001,1,27,"('Iraq', 'NNP')",NNP,Iraq,iraq,763
72026723RFA00001,1,28,"('.', '.')",.,.,,0
72039119RFA00001,0,0,"('Through', 'IN')",IN,Through,through,1343
72039119RFA00001,0,1,"('Transform', 'NNP')",NNP,Transform,transform,1363
72039119RFA00001,0,2,"(',', ',')",",",",",,0
72039119RFA00001,0,3,"('USAID', 'NNP')",NNP,USAID,usaid,1404
72039119RFA00001,0,4,"('aims', 'VBZ')",VBZ,aims,aims,95
72039119RFA00001,0,5,"('to', 'TO')",TO,to,to,1348
72039119RFA00001,0,6,"('empower', 'VB')",VB,empower,empower,451
72039119RFA00001,0,7,"('women', 'NNS')",NNS,women,women,1467
72039119RFA00001,0,8,"('economically', 'RB')",RB,economically,economically,423
72039119RFA00001,0,9,"('and', 'CC')",CC,and,and,112
72039119RFA00001,0,10,"('socially', 'RB')",RB,socially,socially,1230
72039119RFA00001,0,11,"(',', ',')",",",",",,0
72039119RFA00001,0,12,"('to', 'TO')",TO,to,to,1348
72039119RFA00001,0,13,"('reduce', 'VB')",VB,reduce,reduce,1109
72039119RFA00001,0,14,"('the', 'DT')",DT,the,the,1324
72039119RFA00001,0,15,"('economic', 'JJ')",JJ,economic,economic,422
72039119RFA00001,0,16,"('gender', 'NN')",NN,gender,gender,591
72039119RFA00001,0,17,"('gap', 'NN')",NN,gap,gap,588
72039119RFA00001,0,18,"('and', 'CC')",CC,and,and,112
72039119RFA00001,0,19,"('increase', 'VB')",VB,increase,increase,699
72039119RFA00001,0,20,"('women', 'NNS')",NNS,women,women,1467
72039119RFA00001,0,21,"('’', 'JJ')",JJ,’,,0
72039119RFA00001,0,22,"('s', 'JJ')",JJ,s,s,1173
72039119RFA00001,0,23,"('access', 'NN')",NN,access,access,42
72039119RFA00001,0,24,"('to', 'TO')",TO,to,to,1348
72039119RFA00001,0,25,"('information', 'NN')",NN,information,information,716
72039119RFA00001,0,26,"(',', ',')",",",",",,0
72039119RFA00001,0,27,"('resources', 'NNS')",NNS,resources,resources,1147
72039119RFA00001,0,28,"(',', ',')",",",",",,0
72039119RFA00001,0,29,"('support', 'NN')",NN,support,support,1288
72039119RFA00001,0,30,"(',', ',')",",",",",,0
72039119RFA00001,0,31,"('and', 'CC')",CC,and,and,112
72039119RFA00001,0,32,"('institutions', 'NNS')",NNS,institutions,institutions,728
72039119RFA00001,0,33,"('.', '.')",.,.,,0
72039119RFA00001,1,0,"('The', 'DT')",DT,The,the,1324
72039119RFA00001,1,1,"('will', 'MD')",MD,will,will,1462
72039119RFA00001,1,2,"('engage', 'VB')",VB,engage,engage,462
72039119RFA00001,1,3,"('men', 'NNS')",NNS,men,men,878
72039119RFA00001,1,4,"(',', ',')",",",",",,0
72039119RFA00001,1,5,"('boys', 'NNS')",NNS,boys,boys,180
72039119RFA00001,1,6,"(',', ',')",",",",",,0
72039119RFA00001,1,7,"('and', 'CC')",CC,and,and,112
72039119RFA00001,1,8,"('community', 'NN')",NN,community,community,266
72039119RFA00001,1,9,"('stakeholders', 'NNS')",NNS,stakeholders,stakeholders,1248
72039119RFA00001,1,10,"('to', 'TO')",TO,to,to,1348
72039119RFA00001,1,11,"('create', 'VB')",VB,create,create,328
72039119RFA00001,1,12,"('an', 'DT')",DT,an,an,108
72039119RFA00001,1,13,"('enabling', 'NN')",NN,enabling,enabling,454
72039119RFA00001,1,14,"('environment', 'NN')",NN,environment,environment,475
72039119RFA00001,1,15,"('that', 'WDT')",WDT,that,that,1323
72039119RFA00001,1,16,"('will', 'MD')",MD,will,will,1462
72039119RFA00001,1,17,"('support', 'VB')",VB,support,support,1288
72039119RFA00001,1,18,"('women', 'NNS')",NNS,women,women,1467
72039119RFA00001,1,19,"('in', 'IN')",IN,in,in,691
72039119RFA00001,1,20,"('society', 'NN')",NN,society,society,1231
72039119RFA00001,1,21,"('and', 'CC')",CC,and,and,112
72039119RFA00001,1,22,"('additionally', 'RB')",RB,additionally,additionally,67
72039119RFA00001,1,23,"('reduce', 'VB')",VB,reduce,reduce,1109
72039119RFA00001,1,24,"('the', 'DT')",DT,the,the,1324
72039119RFA00001,1,25,"('incidence', 'NN')",NN,incidence,incidence,694
72039119RFA00001,1,26,"('of', 'IN')",IN,of,of,944
72039119RFA00001,1,27,"('gender', 'NN')",NN,gender,gender,591
72039119RFA00001,1,28,"('based', 'VBN')",VBN,based,based,158
72039119RFA00001,1,29,"('violence', 'NN')",NN,violence,violence,1430
72039119RFA00001,1,30,"('.', '.')",.,.,,0
72039119RFA00001,2,0,"('The', 'DT')",DT,The,the,1324
72039119RFA00001,2,1,"('will', 'MD')",MD,will,will,1462
72039119RFA00001,2,2,"('also', 'RB')",RB,also,also,101
72039119RFA00001,2,3,"('amplify', 'VB')",VB,amplify,amplify,107
72039119RFA00001,2,4,"('the', 'DT')",DT,the,the,1324
72039119RFA00001,2,5,"('voices', 'NNS')",NNS,voices,voices,1434
72039119RFA00001,2,6,"('of', 'IN')",IN,of,of,944
72039119RFA00001,2,7,"('women', 'NNS')",NNS,women,women,1467
72039119RFA00001,2,8,"('in', 'IN')",IN,in,in,691
72039119RFA00001,2,9,"('their', 'PRP$')",PRP$,their,their,1325
72039119RFA00001,2,10,"('communities', 'NNS')",NNS,communities,communities,264
72039119RFA00001,2,11,"(',', ',')",",",",",,0
72039119RFA00001,2,12,"('and', 'CC')",CC,and,and,112
72039119RFA00001,2,13,"('enhance', 'VB')",VB,enhance,enhance,465
72039119RFA00001,2,14,"('their', 'PRP$')",PRP$,their,their,1325
72039119RFA00001,2,15,"('control', 'NN')",NN,control,control,303
72039119RFA00001,2,16,"('over', 'IN')",IN,over,over,971
72039119RFA00001,2,17,"('their', 'PRP$')",PRP$,their,their,1325
72039119RFA00001,2,18,"('lives', 'NNS')",NNS,lives,lives,828
72039119RFA00001,2,19,"('at', 'IN')",IN,at,at,144
72039119RFA00001,2,20,"('home', 'NN')",NN,home,home,654
72039119RFA00001,2,21,"(',', ',')",",",",",,0
72039119RFA00001,2,22,"('at', 'IN')",IN,at,at,144
72039119RFA00001,2,23,"('work', 'NN')",NN,work,work,1469
72039119RFA00001,2,24,"(',', ',')",",",",",,0
72039119RFA00001,2,25,"('and', 'CC')",CC,and,and,112
72039119RFA00001,2,26,"('in', 'IN')",IN,in,in,691
72039119RFA00001,2,27,"('society', 'NN')",NN,society,society,1231
72039119RFA00001,2,28,"('at', 'IN')",IN,at,at,144
72039119RFA00001,2,29,"('large', 'JJ')",JJ,large,large,793
72039119RFA00001,2,30,"(',', ',')",",",",",,0
72039119RFA00001,2,31,"('and', 'CC')",CC,and,and,112
72039119RFA00001,2,32,"('strengthen', 'VBD')",VBD,strengthen,strengthen,1261
72039119RFA00001,2,33,"('the', 'DT')",DT,the,the,1324
72039119RFA00001,2,34,"('role', 'NN')",NN,role,role,1167
72039119RFA00001,2,35,"('of', 'IN')",IN,of,of,944
72039119RFA00001,2,36,"('women', 'NNS')",NNS,women,women,1467
72039119RFA00001,2,37,"('as', 'IN')",IN,as,as,138
72039119RFA00001,2,38,"('peace-builders', 'NNS')",NNS,peace-builders,peacebuilders,994
72039119RFA00001,2,39,"('and', 'CC')",CC,and,and,112
72039119RFA00001,2,40,"('advocates', 'NNS')",NNS,advocates,advocates,80
72039119RFA00001,2,41,"('for', 'IN')",IN,for,for,556
72039119RFA00001,2,42,"('stability', 'NN')",NN,stability,stability,1246
72039119RFA00001,2,43,"('.', '.')",.,.,,0
72062019RFA00002,0,0,"('This', 'DT')",DT,This,this,1336
72062019RFA00002,0,1,"('will', 'MD')",MD,will,will,1462
72062019RFA00002,0,2,"('improve', 'VB')",VB,improve,improve,685
72062019RFA00002,0,3,"('livelihood', 'NN')",NN,livelihood,livelihood,826
72062019RFA00002,0,4,"('opportunities', 'NNS')",NNS,opportunities,opportunities,954
72062019RFA00002,0,5,"('by', 'IN')",IN,by,by,194
72062019RFA00002,0,6,"('increasing', 'VBG')",VBG,increasing,increasing,701
72062019RFA00002,0,7,"('water', 'NN')",NN,water,water,1444
72062019RFA00002,0,8,"('access', 'NN')",NN,access,access,42
72062019RFA00002,0,9,"('points', 'NNS')",NNS,points,points,1026
72062019RFA00002,0,10,"('and', 'CC')",CC,and,and,112
72062019RFA00002,0,11,"('improving', 'VBG')",VBG,improving,improving,690
72062019RFA00002,0,12,"('the', 'DT')",DT,the,the,1324
72062019RFA00002,0,13,"('capacity', 'NN')",NN,capacity,capacity,202
72062019RFA00002,0,14,"('of', 'IN')",IN,of,of,944
72062019RFA00002,0,15,"('local', 'JJ')",JJ,local,local,832
72062019RFA00002,0,16,"('governments', 'NNS')",NNS,governments,governments,612
72062019RFA00002,0,17,"('and', 'CC')",CC,and,and,112
72062019RFA00002,0,18,"('communities', 'NNS')",NNS,communities,communities,264
72062019RFA00002,0,19,"('to', 'TO')",TO,to,to,1348
72062019RFA00002,0,20,"('govern', 'VB')",VB,govern,govern,609
72062019RFA00002,0,21,"('and', 'CC')",CC,and,and,112
72062019RFA00002,0,22,"('manage', 'VB')",VB,manage,manage,847
72062019RFA00002,0,23,"('water', 'NN')",NN,water,water,1444
72062019RFA00002,0,24,"('infrastructure', 'NN')",NN,infrastructure,infrastructure,717
72062019RFA00002,0,25,"('and', 'CC')",CC,and,and,112
72062019RFA00002,0,26,"('water', 'NN')",NN,water,water,1444
72062019RFA00002,0,27,"('resources', 'NNS')",NNS,resources,resources,1147
72062019RFA00002,0,28,"('.', '.')",.,.,,0
72062019RFA00002,1,0,"('Increased', 'VBN')",VBN,Increased,increased,700
72062019RFA00002,1,1,"('and', 'CC')",CC,and,and,112
72062019RFA00002,1,2,"('reliable', 'JJ')",JJ,reliable,reliable,1134
72062019RFA00002,1,3,"('access', 'NN')",NN,access,access,42
72062019RFA00002,1,4,"('to', 'TO')",TO,to,to,1348
72062019RFA00002,1,5,"('water', 'NN')",NN,water,water,1444
72062019RFA00002,1,6,"('will', 'MD')",MD,will,will,1462
72062019RFA00002,1,7,"('strengthen', 'VB')",VB,strengthen,strengthen,1261
72062019RFA00002,1,8,"('smallholder', 'VB')",VB,smallholder,smallholder,1226
72062019RFA00002,1,9,"('farmer', 'JJ')",JJ,farmer,farmer,529
72062019RFA00002,1,10,"('productivity', 'NN')",NN,productivity,productivity,1067
72062019RFA00002,1,11,"('and', 'CC')",CC,and,and,112
72062019RFA00002,1,12,"('improve', 'VB')",VB,improve,improve,685
72062019RFA00002,1,13,"('livelihoods', 'NNS')",NNS,livelihoods,livelihoods,827
72062019RFA00002,1,14,"('.', '.')",.,.,,0
72062019RFA00002,2,0,"('Increased', 'JJ')",JJ,Increased,increased,700
72062019RFA00002,2,1,"('access', 'NN')",NN,access,access,42
72062019RFA00002,2,2,"('to', 'TO')",TO,to,to,1348
72062019RFA00002,2,3,"('water', 'NN')",NN,water,water,1444
72062019RFA00002,2,4,"('will', 'MD')",MD,will,will,1462
72062019RFA00002,2,5,"('also', 'RB')",RB,also,also,101
72062019RFA00002,2,6,"('mitigate', 'VB')",VB,mitigate,mitigate,888
72062019RFA00002,2,7,"('conflict', 'NN')",NN,conflict,conflict,282
72062019RFA00002,2,8,"('between', 'IN')",IN,between,between,174
72062019RFA00002,2,9,"('host', 'NN')",NN,host,host,657
72062019RFA00002,2,10,"('communities', 'NNS')",NNS,communities,communities,264
72062019RFA00002,2,11,"(',', ',')",",",",",,0
72062019RFA00002,2,12,"('IDPs', 'NNP')",NNP,IDPs,idps,669
72062019RFA00002,2,13,"(',', ',')",",",",",,0
72062019RFA00002,2,14,"('smallholder', 'NN')",NN,smallholder,smallholder,1226
72062019RFA00002,2,15,"('farmers', 'NNS')",NNS,farmers,farmers,530
72062019RFA00002,2,16,"(',', ',')",",",",",,0
72062019RFA00002,2,17,"('and', 'CC')",CC,and,and,112
72062019RFA00002,2,18,"('livestock', 'NN')",NN,livestock,livestock,830
72062019RFA00002,2,19,"('herders', 'NNS')",NNS,herders,herders,640
72062019RFA00002,2,20,"(',', ',')",",",",",,0
72062019RFA00002,2,21,"('and', 'CC')",CC,and,and,112
72062019RFA00002,2,22,"('reduce', 'VB')",VB,reduce,reduce,1109
72062019RFA00002,2,23,"('drivers', 'NNS')",NNS,drivers,drivers,415
72062019RFA00002,2,24,"('of', 'IN')",IN,of,of,944
72062019RFA00002,2,25,"('violent', 'NN')",NN,violent,violent,1431
72062019RFA00002,2,26,"('extremism', 'NN')",NN,extremism,extremism,522
72062019RFA00002,2,27,"('which', 'WDT')",WDT,which,which,1455
72062019RFA00002,2,28,"('threaten', 'VBP')",VBP,threaten,threaten,1340
72062019RFA00002,2,29,"('community', 'NN')",NN,community,community,266
72062019RFA00002,2,30,"('recovery', 'NN')",NN,recovery,recovery,1108
72062019RFA00002,2,31,"('and', 'CC')",CC,and,and,112
72062019RFA00002,2,32,"('stability', 'NN')",NN,stability,stability,1246
72062019RFA00002,2,33,"('.', '.')",.,.,,0
72062019RFA00002,3,0,"('Through', 'IN')",IN,Through,through,1343
72062019RFA00002,3,1,"('appropriate', 'JJ')",JJ,appropriate,appropriate,124
72062019RFA00002,3,2,"('water', 'NN')",NN,water,water,1444
72062019RFA00002,3,3,"('resource', 'NN')",NN,resource,resource,1146
72062019RFA00002,3,4,"('interventions', 'NNS')",NNS,interventions,interventions,751
72062019RFA00002,3,5,"(',', ',')",",",",",,0
72062019RFA00002,3,6,"('this', 'DT')",DT,this,this,1336
72062019RFA00002,3,7,"('will', 'MD')",MD,will,will,1462
72062019RFA00002,3,8,"('promote', 'VB')",VB,promote,promote,1076
72062019RFA00002,3,9,"('economic', 'JJ')",JJ,economic,economic,422
72062019RFA00002,3,10,"('growth', 'NN')",NN,growth,growth,624
72062019RFA00002,3,11,"('and', 'CC')",CC,and,and,112
72062019RFA00002,3,12,"('stability', 'NN')",NN,stability,stability,1246
72062019RFA00002,3,13,"('in', 'IN')",IN,in,in,691
72062019RFA00002,3,14,"('insurgency-affected', 'JJ')",JJ,insurgency-affected,insurgencyaffected,732
72062019RFA00002,3,15,"('areas', 'NNS')",NNS,areas,areas,131
72062019RFA00002,3,16,"('.', '.')",.,.,,0
72068519RFA00003,0,0,"(':', ':')",:,:,,0
72068519RFA00003,0,1,"('Civil', 'NN')",NN,Civil,civil,230
72068519RFA00003,0,2,"('society', 'NN')",NN,society,society,1231
72068519RFA00003,0,3,"('more', 'RBR')",RBR,more,more,901
72068519RFA00003,0,4,"('effectively', 'RB')",RB,effectively,effectively,433
72068519RFA00003,0,5,"('engage', 'VB')",VB,engage,engage,462
72068519RFA00003,0,6,"('the', 'DT')",DT,the,the,1324
72068519RFA00003,0,7,"('government', 'NN')",NN,government,government,611
72068519RFA00003,0,8,"('while', 'IN')",IN,while,while,1456
72068519RFA00003,0,9,"('key', 'JJ')",JJ,key,key,784
72068519RFA00003,0,10,"('government', 'NN')",NN,government,government,611
72068519RFA00003,0,11,"('institutions', 'NNS')",NNS,institutions,institutions,728
72068519RFA00003,0,12,"('are', 'VBP')",VBP,are,are,130
72068519RFA00003,0,13,"('more', 'RBR')",RBR,more,more,901
72068519RFA00003,0,14,"('effective', 'JJ')",JJ,effective,effective,432
72068519RFA00003,0,15,"('in', 'IN')",IN,in,in,691
72068519RFA00003,0,16,"('their', 'PRP$')",PRP$,their,their,1325
72068519RFA00003,0,17,"('mandate', 'NN')",NN,mandate,mandate,849
72068519RFA00003,0,18,"('and', 'CC')",CC,and,and,112
72068519RFA00003,0,19,"('responsive', 'NN')",NN,responsive,responsive,1154
72068519RFA00003,0,20,"('to', 'TO')",TO,to,to,1348
72068519RFA00003,0,21,"('citizen', 'VB')",VB,citizen,citizen,226
72068519RFA00003,0,22,"('needs', 'NNS')",NNS,needs,needs,916
72068519RFA00003,0,23,"(';', ':')",:,;,,0
72068519RFA00003,0,24,"('thereby', 'RB')",RB,thereby,thereby,1331
72068519RFA00003,0,25,"(',', ',')",",",",",,0
72068519RFA00003,0,26,"('creating', 'VBG')",VBG,creating,creating,329
72068519RFA00003,0,27,"('space', 'NN')",NN,space,space,1238
72068519RFA00003,0,28,"('and', 'CC')",CC,and,and,112
72068519RFA00003,0,29,"('effective', 'JJ')",JJ,effective,effective,432
72068519RFA00003,0,30,"('mechanisms', 'NNS')",NNS,mechanisms,mechanisms,871
72068519RFA00003,0,31,"('for', 'IN')",IN,for,for,556
72068519RFA00003,0,32,"('public', 'JJ')",JJ,public,public,1091
72068519RFA00003,0,33,"('policy', 'NN')",NN,policy,policy,1029
72068519RFA00003,0,34,"('reform', 'NN')",NN,reform,reform,1119
72068519RFA00003,0,35,"('.', '.')",.,.,,0
72044218RFA00003,0,0,"('This', 'DT')",DT,This,this,1336
72044218RFA00003,0,1,"('will', 'MD')",MD,will,will,1462
72044218RFA00003,0,2,"('support', 'VB')",VB,support,support,1288
72044218RFA00003,0,3,"('the', 'DT')",DT,the,the,1324
72044218RFA00003,0,4,"('described', 'NN')",NN,described,described,373
72044218RFA00003,0,5,"('in', 'IN')",IN,in,in,691
72044218RFA00003,0,6,"('USAID/OPHE', 'NNP')",NNP,USAID/OPHE,usaidophe,1409
72044218RFA00003,0,7,"('’', 'NNP')",NNP,’,,0
72044218RFA00003,0,8,"('s', 'VBD')",VBD,s,s,1173
72044218RFA00003,0,9,"('new', 'JJ')",JJ,new,new,921
72044218RFA00003,0,10,"('Project', 'NNP')",NNP,Project,project,1074
72044218RFA00003,0,11,"('Appraisal', 'NNP')",NNP,Appraisal,appraisal,123
72044218RFA00003,0,12,"('Document', 'NNP')",NNP,Document,document,409
72044218RFA00003,0,13,"('(', '(')",(,(,,0
72044218RFA00003,0,14,"('PAD', 'NNP')",NNP,PAD,pad,979
72044218RFA00003,0,15,"(')', ')')",),),,0
72044218RFA00003,0,16,"(',', ',')",",",",",,0
72044218RFA00003,0,17,"('which', 'WDT')",WDT,which,which,1455
72044218RFA00003,0,18,"('is', 'VBZ')",VBZ,is,is,766
72044218RFA00003,0,19,"('to', 'TO')",TO,to,to,1348
72044218RFA00003,0,20,"('ensure', 'VB')",VB,ensure,ensure,468
72044218RFA00003,0,21,"('that', 'DT')",DT,that,that,1323
72044218RFA00003,0,22,"('Cambodians', 'NNPS')",NNPS,Cambodians,cambodians,199
72044218RFA00003,0,23,"('seek', 'VBP')",VBP,seek,seek,1197
72044218RFA00003,0,24,"('and', 'CC')",CC,and,and,112
72044218RFA00003,0,25,"('receive', 'VBP')",VBP,receive,receive,1103
72044218RFA00003,0,26,"('quality', 'NN')",NN,quality,quality,1093
72044218RFA00003,0,27,"('health', 'NN')",NN,health,health,633
72044218RFA00003,0,28,"('care', 'NN')",NN,care,care,205
72044218RFA00003,0,29,"('with', 'IN')",IN,with,with,1464
72044218RFA00003,0,30,"('decreased', 'JJ')",JJ,decreased,decreased,358
72044218RFA00003,0,31,"('financial', 'JJ')",JJ,financial,financial,541
72044218RFA00003,0,32,"('hardship', 'NN')",NN,hardship,hardship,628
72044218RFA00003,0,33,"('through', 'IN')",IN,through,through,1343
72044218RFA00003,0,34,"('more', 'RBR')",RBR,more,more,901
72044218RFA00003,0,35,"('sustainable', 'JJ')",JJ,sustainable,sustainable,1298
72044218RFA00003,0,36,"('systems', 'NNS')",NNS,systems,systems,1305
72044218RFA00003,0,37,"('.', '.')",.,.,,0
72044218RFA00003,1,0,"('The', 'DT')",DT,The,the,1324
72044218RFA00003,1,1,"('will', 'MD')",MD,will,will,1462
72044218RFA00003,1,2,"('contribute', 'VB')",VB,contribute,contribute,301
72044218RFA00003,1,3,"('to', 'TO')",TO,to,to,1348
72044218RFA00003,1,4,"('this', 'DT')",DT,this,this,1336
72044218RFA00003,1,5,"('through', 'IN')",IN,through,through,1343
72044218RFA00003,1,6,"('achievement', 'NN')",NN,achievement,achievement,51
72044218RFA00003,1,7,"('of', 'IN')",IN,of,of,944
